perfume_id,brand,name,img_url,old_price,new_price,price_THB,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings,,,THB,min_price,max_price,,,,
627,Yves Saint Laurent,Black Opium,,620,364.65,12084.501,90,EDP,Women,Vanilla,"Musk, White Wood","Jasmine Tea, Orrange Blossom, Coffee",4.8,noon,4.2,98.1K,,,,,,,,,
628,CARTIER,Baiser Vole,,640,227.6,7542.664,100,EDP,Women,Floral,Green leaves of lily,"Essences of rare, elegant lily flower",4.4,AMLAQ,3.9,135,,,,,,,,,
629,Elizabeth Arden,Red Door,,128.95,128.95,4273.403,100,EDT,Women,Floral,"Honey, Sandalwood, Vetiver","Orchid, Jasmine, Lily-of-the valley, Orange blossom,Wild violet, Freesia",5,Golden Perfumesعطر أصلي 100,3.6,111,,,,,,,,,
630,GUESS,Seductive,,177,86.75,2874.895,75,EDT,Women,Spicy,"Vanilla, Olibanum, Cashmere Wood","Jasmine, African Orange Flower, Orris Root",5,noon,4.2,98.1K,,,,,,,,,
631,NINA RICCI,Mademoiselle Ricci,,206,117,3877.38,50,EDP,Women,Floral,"White Wood, Musk, Amber, Cedar, Violet","Nerium Oleander, Rose Hip, Laurels",4.5,AMLAQ,3.9,135,,,,,,,,,
632,JAGUAR,Classic Black,,60,60,1988.4,100,EDT,Men,Aromatic,"Sandalwood, Oakmoss, Tonka Bean, Cedar, Vetiver, Musk","Cardamom With Black Tea Leaves, Geranium, Nutmeg",4.3,perfumes--addresses,4.4,59,,,,,,,,,
633,Creation Lamis,Above The Law,,28.5,28.5,944.49,100,EDT,Men,Woody,"Vetiver, Tonka Bean, Amber","Guatemalan Cardamom, Juniper, Apple, Geranium",4,Princess of beauty,3.8,467,,,,,,,,,
634,DIESEL,Plus Plus Masculine,,50,30,994.2,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oakmoss, Nutmeg, Clove, Cinnamon, Tonka Bean, Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-the-valley, Violet, Green Notes",4.5,Attractive perfume,3.8,244,,,,,,,,,
635,Van Cleef & Arpels,First,,181.1,181.1,6001.654,100,EDP,Women,Floral,"Honey, Tonka Bean, Amber, Sandalwood, Musk, Civet, Vanilla, Oakmoss, Vetiver","Carnation, Tuber Rose, Orchid, Orris Root, Jasmine, Hiacynth, Rose, Ylang Ylang, narcissus, Lily",5,noon,4.2,98.1K,,,,,,,,,
636,BURBERRY,Body Tender,,373,114,3777.96,85,EDT,Women,Floral,"Cashmeran, Amber, Musk","Dewy English Roses, White Jasmine, Sandalwood",5,Number One,4.2,537,,,,,,,,,
637,Calvin Klein,Eternity,,463,95,3148.3,100,EDT,Men,Floral,"Sandalwood, Vetiver, Rosewood, Ambergris","Jasmine, Geranium, Sage",4.5,hadayiq baris,3.8,122,,,,,,,,,
638,GUESS,Marciano,,95,83.5,2767.19,100,EDP,Women,Citrus,"Vanilla, Musk, Woody","Peony, Pink Honeysuckle, Intensively Clean, Sweet Jasmine",4.6,top langri,3.6,347,,,,,,,,,
639,Rasasi,Oud Al Misk,,59,59,1955.26,100,EDP,Women,Oriental,"Cedar, Vetiver, Patchouli, Sandalwood, Ambergris, Musk","Geranium, Jasmine",3,hawas,4.5,9,,,,,,,,,
640,Alina Corel,Beach Palm,,24.95,24.95,826.843,100,EDP,Women,Fresh,"Cedar, Warm Woman Skin Accord, Sandal, Incense","Heliotrope, Jasmine In An Alliance With Hibiscus Blossom, Bulgarian Rose",2.3,noon,4.2,98.1K,,,,,,,,,
641,Estee Lauder,Pleasures,,285,169.9,5630.486,100,EDP,Women,Fruity,"Cedar, Musk, Patchouli, Sandalwood","Jasmine, Lilac, Lily, Lily Of The Valley, Peony, Rose",4.6,noon,4.2,98.1K,,,,,,,,,
642,Rasasi,Romance,,79,37,1226.18,45,EDP,Women,Floral,Powdery,"Fruity, Woody",5,B.A.G,3.5,14.1K,,,,,,,,,
643,TESORI D´ORIENTE,Lotus Flower Aromatic Par,,55,33.6,1113.504,100,EDT,Unisex,Floral,"Vanilla, Woody, Sandalwood, Musk","Jasmine, Lotus, Tuberose, Lily Of The Valley",4.6,B.A.G,3.9,14.1K,,,,,,,,,
644,LALIQUE,Amethyst Exquise,,202.25,202.25,6702.565,100,EDP,Women,Floral,Woody,Orchid,4.4,Abu Al Tayyeb Perfumes,4.1,7,,,,,,,,,
645,VERSACE,Yellow Diamond,,425,173.45,5748.133,90,EDT,Women,Floral,"Amber, Musk, Guaiac Wood","Creamy, Jasmine, Osmanthus",5,noon,4.2,98.1K,,,,,,,,,
646,YVES,Black Opium,,178.5,178.5,5915.49,90,EDP,Women,Fresh,"Vanilla, Patchouli, Cedar, Cashmere Wood","Coffee, Jasmine, Bitter Almond, Licorice",5,Al-Najm,3.7,347,,,,,,,,,
647,CHANEL,Coco Mademoiselle,,1036,275.3,9123.442,100,EDP,Women,Woody,"Opoponax, Patchouli, Tonka Bean, Vanilla, Vetiver, White Musk","Jasmine, Mimosa, Rose, Ylang-Ylang",4.7,Pinch Of Perfum,4.2,66,,,,,,,,,
648,Calvin Klein,One Shock,,159,86.3,2859.982,200,EDT,Women,Floral,"Musk, Patchouli, Amber, Vanilla","Jasmine, Narcissus, Mexican chocolate, Blackberry",4.2,noon,4.2,98.1K,,,,,,,,,
649,BOUCHERON,Quatre Absolue De Nuit,,125.95,125.95,4173.983,100,EDP,Women,Arabian,"Sandalwood, Vanilla, Amber","Jasmine, Tonka Bean, Pear",4.8,King-Perfume,3.9,450,,,,,,,,,
650,BURBERRY,London,,380,167.1,5537.694,100,EDP,Women,Floral,"Sandalwood, Patchouli, Musk","Clementine, Peony Tiare, Jasmine",5,noon,4.2,98.1K,,,,,,,,,
651,Guerlain,L'Homme Ideal,,6.5,6.5,215.41,1,EDT,Men,Floral,"Vanilla, Amber, Musk, Patchouli","Jasmine, Geranium, Neroli, Ylang-Ylang",5,Princess of beauty,3.8,467,,,,,,,,,
652,Calvin Klein,Sheer Beauty,,345,104.05,3448.217,100,EDT,Women,Fruity,"Musk, Sandalwood, Vanilla","Jasmine, Peony, Lily",4.6,AMLAQ,3.9,135,,,,,,,,,
653,Lattafa,Rouat Al Musk,,68,38.95,1290.803,100,EDP,Women,Oriental,"Vanilla, Amber","Jasmine, White Flowers, Sandalwood",4.8,noon,4.2,98.1K,,,,,,,,,
654,Mancera,Wild Leather,,320,224,7423.36,120,EDP,Unisex,Woody,"Amber, Guaiac Wood, Leather, Lichen, Musk","Bulgarian Rose, Patchouli, Violet",4.4,noon,4.2,98.1K,,,,,,,,,
655,Misk Perfumes,White Musk Perfume,,5.35,5.35,177.299,6,Oil,Unisex,Musk,Tail Rose,Vanilla Flowers,3.8,warddah,3.7,56,,,,,,,,,
656,Alina Corel,Monsieur Coco Vanilla,,65,31.85,1055.509,100,EDP,Unisex,Floral,"White Musk, Woody, Vanilla","Jasmine, Ylang-Ylang, Tiare Flower",4.7,noon,4.2,98.1K,,,,,,,,,
657,DORALL COLLECTION,Golden Blaze,,11,11,364.54,100,EDP,Women,Musk,"Musk, Patchouli, Amber","Ylang-ylang, Jasmine",4.3,top langri,3.7,347,,,,,,,,,
658,Rasasi,Emotion,,79,44.45,1473.073,50,EDP,Women,Sandalwood,"Sandalwood, Musk, Amber, Cedar, Vanilla","Kiwi, Pineapple, Black Currant, Freesia, Water Lily, Jasmin",4.6,VIP.PARFUME,3.5,538,,,,,,,,,
659,DIESEL,Only The Brave Tattoo,,236.9,236.9,7850.866,75,EDT,Men,Citrus,"Woody, Benzoin, Tobacco, Patchouli","Sage, Bourbon Pepper",4.5,hadayiq baris,3.8,122,,,,,,,,,
660,Lattafa,Sheikh Shuyukh,,63,30.3,1004.142,50,EDP,Unisex,Woody,"Vetiver, Patchouli","Lavender, Sage, Rosemary",4.9,noon,4.2,98.1K,,,,,,,,,
661,Al Fakhr,Kalam Al Oud,,13.3,13.3,440.762,100,EDP,Unisex,Woody,"Sandalwood, Cedar","Black Pepper, Cardamom",3.3,the beauty,4.1,538,,,,,,,,,
662,HUGO BOSS,Orange EDT Sp,,199,110,3645.4,100,EDT,Men,Floral,"Vanilla, Woody","Incense, Sichuan Pepper",4.8,Acacia Rose,4.4,537,,,,,,,,,
663,Armaf,Club De Nuit Milestone,,135,135,4473.9,105,EDP,Women,Floral,"Vetiver, Musk, Ambroxan","Violet Sandalwood, White Wood",5,Attractive perfume,3.5,244,,,,,,,,,
664,BVLGARI,Man In Black,,485,187,6197.18,100,EDP,Men,Spicy,"Tonka Bean, Guaiac Wood, Benzoin","Leather, Iris, Tuberose",4.6,Kado Store,4.2,20,,,,,,,,,
665,VERSACE,Eros,,365,225.1,7459.814,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Musk, Woody","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",5,noon,4.2,98.1K,,,,,,,,,
666,Pierra Katra,Velvet Oud,,97,97,3214.58,100,EDP,Men,Arabian,"Cashmere Wood, Amber, Musk","Floral Harmony of Magnolia, Honeysuckle, , Sweet Fruity Raspberry Nuance",3,London store,3.7,23,,,,,,,,,
667,VERSACE,Eros,,510,208,6893.12,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Woody, Musk","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.5,King-Perfume,3.9,450,,,,,,,,,
668,Arabian Oud,Sheikh Al Shuyukh,,36.3,36.3,1202.982,50,EDP,Women,Oriental,"Vetiver, Patchouli","Lavender, Sage, Rosemary",5,Bismat Eatar,3.7,66,,,,,,,,,
669,UNITED COLORS OF BENETTON,Hot,,29,27.1,898.094,100,EDT,Women,Woody,"Cedar, Sandalwood, Oakmoss, Amber, Vanilla, Musk","Lily of The Valley, Water Jasmine, Iris, Apricot",4.5,noon,4.2,98.1K,,,,,,,,,
670,LANVIN,L'Homme,,110,110,3645.4,100,EDT,Men,Spicy,"Sandalwood, Amber, Musk","Comprise, pepper, mint, sage, cardamom",5,Queen Beauty,3.9,135,,,,,,,,,
671,Estee Lauder,Wood Mystique,,784,479,15874.06,100,EDP,Unisex,Woody,"Patchouli, Cedar, Benzoin, Agarwood, Leather, Raspberry","Iris, Jasmine, Ylang-Ylang, Rose, Mimosa",5,Alabeer,4,5,,,,,,,,,
672,ARMAND BASI,In Red,,275,107.95,3577.463,100,EDT,Women,Citrus,"Palisander Rosemary, Oakmoss, White Musk, Amber, Vanilla, Praline, Woody","Lily, Jasmine, Violet Leaf, Rose, Blackcurrant, Pink Pepper, Peony",4.5,Parvant Store,3.9,76,,,,,,,,,
673,Lattafa,Pure Oudi Liquid Gold,,47.4,47.4,1570.836,100,EDP,Unisex,Woody,Effervescent Citrus.,"Ylang-Ylang, Black Currant",2,hawas,4.5,9,,,,,,,,,
674,GUCCI,Guilty,,354,213.95,7090.303,75,EDT,Women,Floral,"Lily, Wild Strawberry",Litchi,4.8,AMLAQ,3.9,135,,,,,,,,,
675,PACO RABANNE,One Million,,319,319,10571.66,200,EDT,Men,Woody,"Amber, Leather","Cinnamon, Rose",4.5,Number One,3.5,75,,,,,,,,,
676,VERSACE,Bright Crystal,,63,21.4,709.196,5,EDT,Women,Floral,"Plants, Musk, Red Woods","Lotus, Peony, Magnolia",4.5,noon,4.2,98.1K,,,,,,,,,
677,DORALL COLLECTION,DC Charged,,14.95,14.95,495.443,100,EDT,Women,Woody,"Praline, Coconut Salt, Suede, Musk","Floral Notes, Apple",5,Princess of beauty,3.8,467,,,,,,,,,
678,HUGO BOSS,Boss The Scent,,426,133,4407.62,100,EDT,Men,Spicy,Leather,"Maninka Fruit, Lavender",4.6,Perfume Ms,3.9,537,,,,,,,,,
679,SWISS ARABIAN,Bakhoor Al Arais,,15,15,497.1,50,EDP,Unisex,Arabian,"Amber, Palisander Rosewood","Cedar, Spicy",4.6,hawas,4.5,9,,,,,,,,,
680,PACO RABANNE,Invictus Intense,,199,199,6594.86,100,EDT,Men,Spicy,"Ambergris, Amber, Salt","Laurels, Whiskey",4.7,Parfume-Stor,3.9,537,,,,,,,,,
681,Ferrari,Cedar Essence,,360,106,3512.84,100,EDP,Men,Woody,"Patchouli, Amber","Marine, Watermelon",4.4,AMLAQ,3.9,135,,,,,,,,,
682,J.CASANOVA,Plaisir,,148,75.75,2510.355,100,EDP,Women,Oriental,Amber,Musk,4.8,top langri,4.2,347,,,,,,,,,
683,DORALL COLLECTION,Islanders,,9,9,298.26,100,EDT,Men,Woody,"Guaiac Wood, Oakmoss, Patchouli, Ambergris","Bay Leaf, Jasmine",3.4,Beauty Gallery,3.7,59,,,,,,,,,
684,Calvin Klein,CK One,,265,98,3247.72,200,EDT,Unisex,Citrus,"Sandalwood, Amber, Musk, Cedar, Oakmoss","Nutmeg, Violet, Orris Root, Jasmine, Lily-of-the-valley, Rose",4.5,noon,4.2,98.1K,,,,,,,,,
685,al raheeb,Oud Khurafi,,36,36,1193.04,100,EDP,Unisex,Fresh,"Cashmeran, Ambroxan, Musk",Woody,5,beautiful lady,445,8,,,,,,,,,
686,Bill Blass,Nude Natural Spray Colo,,114,79.45,2632.973,100,EDT,Women,Floral,"Sandalwood, Musk, Orris Root, Vetiver","Oakmoss, Jasmine, Ylang-Ylang, Rose, Narcissus",4.7,AMLAQ,3.9,135,,,,,,,,,
687,PACO RABANNE,Black Xs Potion,,162,162,5368.68,100,EDT,Men,Woody,"Labdanum, Rum",Wormwood Cashmere Wood,4.3,Beautiful Live,4.1,7,,,,,,,,,
688,JAGUAR,Vision III,,347,120,3976.8,100,EDT,Men,Woody,"Sandalwood, Patchouli, Tonka Bean, Cedar, Vanilla, Musk","Jasmine, Marine Notes",3.8,magic flower,3.6,5,,,,,,,,,
689,VERSACE,Crystal Noir,,27,16.2,536.868,5,EDT,Women,Arabian,"Amber, Musk, Sandalwood","Orange Blossom, Gardenia, Peony",4.4,noon,4.2,98.1K,,,,,,,,,
690,Al Rasasi,Dirham,,45.9,45.9,1521.126,35,EDP,Unisex,Floral,"Vanilla, Patchouli, Massoia Wood","Rose , Black Violet, Coca Flower",5,hawas,4.5,9,,,,,,,,,
691,Roberto Cavalli,Florence,,500,154.95,5135.043,75,EDP,Women,Floral,"Patchouli, Amber, Musk","Orange Blossom, Hibiscus Seed, Grapefruit Blossom",4.7,noon,4.2,98.1K,,,,,,,,,
692,AZZARO,Chrome Legend,,163.25,163.25,5410.105,125,EDT,Men,Woody,"Amber, Musk, Tonka Bean","Woody Of Oakmoss, Vetiver, Cedar",4.5,Abu Al Tayyeb Perfumes,4.1,7,,,,,,,,,
693,VERSACE,Crystal Noir,,447,215,7125.1,90,EDT,Women,Spicy,"Sandalwood, Musk, Amber","Orange Blossom, Peony, Gardenia, Coconut",4.8,noon,4.2,98.1K,,,,,,,,,
694,LANVIN,Eclat D'arpege,,6.85,6.85,227.009,2,EDP,Women,Floral,"Blackberry, Musk","Musk, Chinese Osmanthus, Petitgrain, Cedar, Wisteria",3.8,AMLAQ,3.9,135,,,,,,,,,
695,J.CASANOVA,Vivaldi,,87,87,2883.18,100,EDP,Women,Fresh,"Tonka Bean, Patchouli, Opoponax, Vanilla, Vetiver, White Musk","Mimosa, Jasmine, Turkish Rose, Ylang-Ylang",5,Ryhana Perfume,4.2,25,,,,,,,,,
696,Dunhill,Desire Blue,,280,68,2253.52,100,EDT,Men,Fresh,"Tonka Bean, Musk, Amber, Benzoin","Orange, Brazilian Rosewood, Sea Notes",4.3,Modon,3.9,71,,,,,,,,,
697,NINA RICCI,Premier Jour,,300,136.45,4521.953,100,EDP,Women,Fruity,"Sandalwood, Musk, Vanilla, Woody","Orchid, Gardenia",4.7,noon,4.2,98.1K,,,,,,,,,
698,Dorall,Blue Princess,,11.85,11.85,392.709,100,EDT,Men,Oriental,"Musk, Patchouli","Woody, Vetiver",5,hawas,4.5,9,,,,,,,,,
699,HUGO BOSS,Boss The Scent,,535,155,5136.7,100,EDP,Women,Fruity,Cacao,Osmanthus,4.6,hadayiq baris,3.8,122,,,,,,,,,
700,AVON,Today Tomorrow Always,,98.95,98.95,3279.203,75,EDT,Men,Citrus,"Sandalwood, patchouli, Amber",Anise,5,Victoria,3.6,30,,,,,,,,,
701,Lattafa,Oud Mood,,119,42.55,1410.107,100,EDP,Unisex,Woody,"Musk, Incense, Amber, Resin, Woody","Patchouli, Caramel, Agarwood",4.6,noon,4.2,98.1K,,,,,,,,,
702,MB,Tim Tom Leather Black,,19,19,629.66,100,EDP,Men,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",3.3,Beautify,3.6,528,,,,,,,,,
703,LACOSTE,EDTTouch Of Pink For Wom,,335,89,2949.46,90,EDT,Women,Citrus,"Woody, Musk, Vanilla","Jasmine, Carrot, Spicy Coriander",4.8,Cute Shop,3.7,98,,,,,,,,,
704,AMOUAGE,Epic,,653,653,21640.42,100,EDP,Women,Jasmine,"Rose, Geranium, Jasmine, Tea","Rose, Geranium, Jasmine, Tea",4.3,Beautiful Live,4.1,7,,,,,,,,,
705,VERSACE,Bright Crystal,,430,169.95,5632.143,90,EDT,Women,Floral,"Amber, Musk, Mahogany","Peony,Lotus, Magnolia",4.8,noon,4.2,98.1K,,,,,,,,,
706,MB,Sweetheart Rockstar,,10.8,10.8,357.912,100,EDP,Women,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",4.5,Beautify,3.6,531,,,,,,,,,
707,DAVIDOFF,Hot Water,,215,76.95,2550.123,110,EDT,Men,Arabian,"Styrax, Benzoin","Pimento, Patchouli",4.6,AMLAQ,3.9,135,,,,,,,,,
708,ST Dupont,Passenger,,103,103,3413.42,100,EDT,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper, Lavender",5,Beautiful Live,4.1,7,,,,,,,,,
709,Givenchy,Xeryus Rouge,,455,214.4,7105.216,100,EDT,Men,Woody,Cedar,Red Pepper,4.8,noon,4.2,98.1K,,,,,,,,,
710,TESORI D´ORIENTE,White Musk,,60,39.95,1323.943,100,EDT,Men,Woody,"Aldehyde, Jasmine, White Flowers",Rose,4.2,B.A.G,3.8,14.1K,,,,,,,,,
711,STELLA MCCARTNEY,Stella,,460,197.95,6560.063,100,EDP,Women,Floral,Amber,Rose,4.8,noon,4.2,98.1K,,,,,,,,,
712,Alina Corel,For Ever,,33.85,33.85,1121.789,100,EDP,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper, Lavender",5,Beautiful Live,4.1,7,,,,,,,,,
713,Mancera,Roses Vanille,,446,248.8,8245.232,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk","Rose, Sugar",5,noon,4.2,98.1K,,,,,,,,,
714,Mandarina Duck,Black,,182.6,182.6,6051.364,100,EDT,Men,Woody,"Vetiver,Patchouli","Tuberose,Orange Blossom,Musk",5,Star.perfume,3.9,539,,,,,,,,,
715,CHLOE,Chloe,,157.35,157.35,5214.579,90,EDT,Women,Floral,"Vanilla, Sandal Wood, Tonka Bean","Night Queen Flower, Bulgarian Rose, Orange Flower",4.5,Parfume-Stor,3.5,63,,,,,,,,,
716,Guerlain,L'Instant Magic,,725,422,13985.08,100,EDP,Women,Woody,"Wood, Almond","Rose, Freesia",4.7,PARFUM.1990,3.5,33,,,,,,,,,
717,Dunhill,London,,290,109.65,3633.801,75,EDT,Men,Arabian,"Patchouli, Sandalwood, Tonka Bean, Vanilla, Musk","Rose, Geranium, Jasmine",3.4,AMLAQ,3.9,135,,,,,,,,,
718,TRI,En Joy,,10,9.9,328.086,100,EDT,Women,Floral,"Sandalwood, Cedar, Patchoulli, Musk, Benzoin","Rose, Jasmine, Cassis, Peach",4.1,Parisian Store,3.9,425,,,,,,,,,
719,Mancera,Roses Greedy,,450,258.95,8581.603,120,EDP,Unisex,Floral,"White Musk, Amber, Vanilla, Sugar, Benzoin","Rose, Jasmine, Flowers",4.6,noon,4.2,98.1K,,,,,,,,,
720,DORALL COLLECTION,Oud Maaruf,,29,11.49,380.7786,100,EDT,Men,Arabian,"Sandalwood, Musk, Amber, Patchouli, Oud, Amber, Amber","Rose, raspberry, dried fruits, ylang, geranium, jasmin, orris, muguet, saffron",4,B.A.G,4.2,14.1K,,,,,,,,,
721,BURBERRY,Burberry Body Intense,,435,152.45,5052.193,60,EDP,Women,Fruity,"Cashmere Wood, Amber, Vanilla, Musk","Rose, Sandalwood, Iris",4.6,noon,4.2,98.1K,,,,,,,,,
722,Dior,Sauvage,,532,208.25,6901.405,100,EDT,Men,Oriental,"Ceder, ambroxan, Labdanum","Lavender, elemi, geranium, sichuan pepper",4,diffrent,3.7,5,,,,,,,,,
723,Dunhill,Desire,https://cdn.thebeautrium.com/image-product/B0049305.png,276,84.25,2792.045,100,EDT,Men,Fresh,"Vanilla, Musk","Rose, Teak Wood, Patchouli",4.5,S2021,3.9,23,,,,,,,,,
724,Gres,Cabotine,https://www.tjhughes.co.uk/cdn/shop/products/10014099_1000x.jpg?v=1647396665,125,61.55,2039.767,100,EDT,Women,Floral,"Cedar, Vanilla, Tonka Bean, Cybet, Musk, Amber","Rose, Tuberose, Ylang-Ylang, Ginger Lily, Hyacinth, Heliotrope, Freesia, Violet, Iris.",4.6,AMLAQ,3.9,135,,,,,,,,,
725,Alina Corel,Monsieur Oud,https://perfumesforlessng.com/pfl-content/uploads/2021/04/Alina-Corel-Monsieur-Oud-EDP-Perfume.jpg,51,30.95,1025.683,100,EDP,Unisex,Musk,"Cedar, Musk","Rose, Water",4.5,noon,4.2,98.1K,,,,,,,,,
726,GIORGIO ARMANI,Si Passione EDP For Wo,"https://img.kingpowerclick.com/cdn-cgi/image/format=auto/kingpower-com/image/upload/w_640,h_640/v1632986966/prod/805026-L1.jpg",630,235.45,7802.813,100,EDT,Women,Floral,"Cedar,Vanilla,Patchouli","Rose,Jasmine,Heliotrope,Pineapple",5,Parfume-Stor,4.1,347,,,,,,,,,
727,BOUCHERON,Quatre,https://static.beautytocare.com/media/catalog/product/b/o/boucheron-quatre-eau-de-parfum-for-women-100ml_1.jpg,465,158.4,5249.376,100,EDP,Women,Floral,"Golden Woods, Cedar, Cashmere Wood, Musk, Vanilla, Caramel","Sambac Jasmine, Rose, Accords of Wild Strawberry, Peach, Apple",4.8,noon,4.2,98.1K,,,,,,,,,
728,CAROLINA HERRERA,212 Sexy,"https://m.media-amazon.com/images/I/61S7G9mOFAL._AC_UF1000,1000_QL80_.jpg",330,104.5,3463.13,100,EDT,Men,Vanilla,"Sensual Oriental Character - Gaiac Wood, Sandalwood, Vanilla, Musk, Amber","Subtle, Spicy Sensuality - Green Pepper, Floral Petal, Cardamom, Tonka Bean",4.2,Al-Najm,3.7,347,,,,,,,,,
729,GUCCI,Rush 2,https://down-th.img.susercontent.com/file/443a1c724c4476afcc38f5024405f4d3,576,361,11963.54,50,EDT,Women,Floral,"Oakmoss, Musk, Black Currant","Lily, Gardenia, Plam Tree, Narcissus",4.4,Tiffany,4.1,5,,,,,,,,,
730,Jean Paul GAULTIER,Scandal,https://plummour.com/wp-content/uploads/2022/01/Scandal-by-Jean-Paul-Gaultier-80ml-7.jpg,505,354.95,11763.043,80,EDP,Women,Floral,"Vanilla, Musk, Labdanum","Tiare Flower, Jasmine, Orange Blossom",4.5,noon,4.2,98.1K,,,,,,,,,
731,VERSACE,Eros,https://plummour.com/wp-content/uploads/2021/06/Versace-Eros-4.jpg,430,202,6694.28,100,EDT,Men,Arabian,"Vanilla, Cedar, Vetiver, Oakmoss","Tonka Bean, Geranium, Ambroxan",4.5,noon,4.2,98.1K,,,,,,,,,
732,Yves Saint Laurent,Manifesto,https://www.sobelia.com/14754-45981/manifesto-yves-saint-laurent-eau-de-parfum-spray-90ml.jpg,725,207.85,6888.149,90,EDP,Women,Floral,"Cedar, Sandalwood, Vanilla, Tonka Bean","Lily-of-the-valley, Jasmine Sambac",3,Number One,4.1,63,,,,,,,,,
733,GUCCI,Bloom,,695,325.65,10792.041,100,EDP,Women,Floral,Rangoon Creeper,Tuberose,4.6,noon,4.2,98.1K,,,,,,,,,
734,VERSACE,Crystal Noir,,447,172,5700.08,90,EDP,Women,"Floral, Oriental","Sandalwood, Cashmeran, Vanilla, Heliotropine","Tuberose, Frangipani, Jasmine Dry",4.4,flower,4.2,98,,,,,,,,,
735,GUCCI,Bloom Nettare Di Fiori,https://cdn.thebeautrium.com/image-product/B0044433.png,630,329.85,10931.229,100,EDP,Women,Floral,"Patchouli, Musk, Schijnhulst","Tuberose, Honeysuckle, Jasmine",4.3,noon,4.2,98.1K,,,,,,,,,
736,Givenchy,L'interdit,https://image-optimizer-th.production.sephora-asia.net/images/product_images/closeup_2_Product_199379_2520Givenchy_2520L_2520Interdit_2520Eau_252_897ab0673f4688eb5678daeee1ca5874e4a2038f_1718607591.png,680,195.5,6478.87,80,EDP,Women,Floral,"Patchouli, Vetiver","Tuberose, Jasmine, Orange Blossom",2.3,Pinch Of Perfum,4.2,347,,,,,,,,,
737,LACOSTE,Eau De lacoste,,347,91.9,3045.566,100,EDT,Men,Citrus,"Georgywood, Suede, Vetiver, Cedar","Tuberose, Olibanum, Ylang-Ylang",4.2,noon,4.2,98.1K,,,,,,,,,
738,Niya,Hawaiian Musk,https://piimages.parfumo.de/4/1/139383_66fd04c6f64846322f12612addf607b6_hawaiian-musk.jpg,99,49,1623.86,100,EDP,Men,Woody,"Musk, Oakmoss, Vanilla","Moroccan Jasmine, Patchouli, Birch, Rose",4.5,noon,4.2,98.1K,,,,,,,,,
739,Genie Collection,Premium,https://m.media-amazon.com/images/I/617FM7QVeHL.jpg,35,14.5,480.53,25,EDP,Unisex,Oriental,"Amber, Patchouli, Musk","Tuberose, Ylang-ylang, Jasmine",5,Genie collection,3.8,32,,,,,,,,,
740,GUESS,Homme,https://cdn.fragrancenet.com/images/photos/600x600/221053.jpg,210,98,3247.72,100,EDT,Men,Spicy,"Patchouli, Sandalwood, Amber, Musk","Vanilla, Orchid, Violet Leaves, Vetiver",4.4,Star.perfume,3.5,537,,,,,,,,,
741,Niya,Prive Maison Sandalwood,https://z.nooncdn.com/products/tr:n-t_400/v1663051164/N26667254A_1.jpg,247,99,3280.86,100,EDP,Men,Woody,"Sandalwood, Vanilla, Musk","Muguet, Violet, Tuberose",4.7,noon,4.2,98.1K,,,,,,,,,
742,Lattafa,Ana Abiyedh Leather,https://m.media-amazon.com/images/I/71WDv3XFobL.jpg,65,47.9,1587.406,60,EDP,Men,Musk,"Tonka Bean, Guaiac Wood","Vanilla, Cardamom, Saffron",4.6,top langri,3.9,347,,,,,,,,,
743,Roberto Cavalli,Just Cavalli,https://cdn.shopify.com/s/files/1/1491/3294/products/Roberto-Cavalli-Just-Cavalli-Man-Eau-De-Toilette-90ml_afd68162-f041-4db9-9ac9-0e2c47cc47a5_900x.jpg?v=1518960349,357,101.95,3378.623,90,EDT,Men,Woody,Leather,Vetiver,4.8,noon,4.2,98.1K,,,,,,,,,
744,Givenchy,Pour Homme,,375,117.85,3905.549,100,EDT,Men,Spicy,"Labdanum, Cedar","Vetiver, Lavender Extract",4.7,hadayiq baris,3.8,122,,,,,,,,,
745,MONTBLANC,Emblem,,363,146.6,4858.324,100,EDT,Men,Spicy,"Tonka Bean, Woody","Violet Leaf, Cinnamon",4.4,noon,4.2,98.1K,,,,,,,,,
746,MONTBLANC,Emblem Intense,https://cdn.thebeautrium.com/image-product/B0026681.png,395,127.5,4225.35,100,EDT,Men,Spicy,"Patchouli, Tonka Bean, Velvet, Woody","Violet Leaf, Apple, Rose, Cinnamon, Nutmeg",4.2,noon,4.2,98.1K,,,,,,,,,
